IN NO EVENT SHALL MOUNT SINAI HOSPITAL BE LIABLE TO ANY PARTY FOR DIRECT, INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL
DAMAGES, INCLUDING LOST PROFITS, ARISING OUT OF THE USE OF THIS SOFTWARE AND ITS DOCUMENTATION, EVEN IF MOUNT SINAI HOSPITAL
HAS BEEN ADVISED OF THE POSSIBILITY OF SUCH DAMAGE.

MOUNT SINAI HOSPITAL SPECIFICALLY DISCLAIMS ANY IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE.
THE SOFTWARE AND ACCOMPANYING DOCUMENTATION, IF ANY, PROVIDED HEREUNDER IS PROVIDED "AS IS". MOUNT SINAI HOSPITAL HAS NO
OBLIGATION TO PROVIDE MAINTENANCE, SUPPORT, UPDATES, ENHANCEMENTS, OR MODIFICATIONS.

Published research assisted by this document should cite the original publishing author, as well as:
In any articles making use of this data, please refer to:
Stark C, Breitkreutz BJ, Reguly T, Boucher L, Breitkreutz A, Tyers M. BioGRID: A General Repository for Interaction Datasets. Nucleic Acids Res. Jan1;34:D535-9.

This data is distributed for research purposes only, and is provided WITHOUT ANY WARRANTY.

----------------------------------------------------------------------------------------------------

Brief Description of the Columns: 

A.) INTERACTOR_A			Unique ID for Interacting Partner A
B.) INTERACTOR_B			Unique ID for Interacting Partner B
C.) OFFICIAL_SYMBOL_FOR_A
D.) OFFICIAL_SYMBOL_FOR_B
E.) ALIASES_FOR_A			List of common names for geneA, separated by '|'
F.) ALIASES_FOR_B			List of common names for geneB, separated by '|'
G.) EXPERIMENTAL_SYSTEM			System in which the interaction was shown
H.) SOURCE				Author/s of the interaction
I.) PUBMED_ID				PubMed_ID of the paper, separated by ';'
J.) ORGANISM_A_ID				NCBI ID of Gene A Organism
K.) ORGANISM_B_ID				NCBI ID of Gene B Organism

----------------------------------------------------------------------------------------------------
File Version: 2.0.56
----------------------------------------------------------------------------------------------------

INTERACTOR_A	INTERACTOR_B	OFFICIAL_SYMBOL_A	OFFICIAL_SYMBOL_B	ALIASES_FOR_A	ALIASES_FOR_B	EXPERIMENTAL_SYSTEM	SOURCE	PUBMED_ID	ORGANISM_A_ID	ORGANISM_B_ID
EG4087	EG75141	SMAD2	Rasd2	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	4930526B11Rik|Rhes|TEM-2|TEM2|AU045414	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	RP23-185A18.5	SMAD2	Rab34	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	Rah|Rah1|AI326479	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG69159	SMAD2	Rhebl1	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	1810036J22Rik	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG72433	SMAD2	Rab38	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	2310011F14Rik|MGC107581|cht|AU043391	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG69288	SMAD2	Rhobtb1	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	1700008H16Rik|3110048G13Rik|AI173445|AI573858|MGC107538|AV350930	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG54126	SMAD2	Arhgef7	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	PIX|Pak3bp|betaPix-b|betaPix-c|mKIAA0142|p85Cool1|p85SPR|Cool	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	RP23-92B18.5	SMAD2	Rps27a	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	0610006J14Rik	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	RP23-261L3.4	SMAD2	Fbxo3	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	1200002G09Rik|1700026K02Rik|Fba|AI046358	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	RP23-319B15.3	SMAD2	Sqstm1	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	A170|OSF-6|Osi|STAP|p62	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG52432	SMAD2	Ppp2r2d	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	1300017E19Rik|D7Ertd753e|MDS026	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	RP23-467E19.1	SMAD2	Map2k3	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	MEK3|MKK3|Prkmk3|mMKK3b|AW212142	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG74137	SMAD2	1200013B22Rik	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	Snark|mKIAA0537|Nuak2	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG16589	SMAD2	Uhmk1	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	4732477C12Rik|AA673513|AI449218|AU021979|KIS|Kist|4930500M09Rik	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG73341	SMAD2	Arhgef6	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	1600028C08Rik|1700038J06Rik|4930592P22Rik	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	RP23-47N2.1	SMAD2	Rgs3	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	4930506N09Rik|C2PA-RGS3|C2pa|PDZ-RGS3|RGS3S	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG16876	SMAD2	Lhx9	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	LH2B|BB104635|3110009O07Rik	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG66854	SMAD2	Trim35	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	0710005M05Rik|A430106H13Rik|HLS5|Mair|NC8|mKIAA1098|AW046487	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG66894	SMAD2	Wwp2	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	1300010O06Rik|AIP2|AA690238|AW554328	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG80837	SMAD2	Rhoj	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	1110005O19Rik|Arhj|TC10L|TCL|AW210585	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG11854	SMAD2	Rhod	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	Arhd|Rho|RhoHP1|RhoM|AI326383	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	RP23-382C19.6	SMAD2	Arf4l	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	Arl5|Arl4d|1110036H21Rik|ARL6|AW456149|Arfl4|MGC28743	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG16801	SMAD2	Arhgef1	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	Lbcl2|Lsc	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG71713	SMAD2	Cdc40	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	1200003H23Rik|EHB3|PRP17	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG108960	SMAD2	Irak2	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	6330415L08Rik|IRAK-2|MGC102586|AI649099	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	RP23-261L3.1	SMAD2	Lmo2	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	Rbtn-2|Rbtn2|Rhom-2|Ttg2	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG17126	SMAD2	Smad2	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	Madh2|Madr2	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4087	EG17127	SMAD2	Smad3	JV18|JV18-1|MADH2|MADR2|MGC22139|MGC34440|hMAD-2|hSMAD2	Madh3|AU022421	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	EG66922	SMAD3	Rras2	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	2610016H24Rik|TC21|C86394	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	EG54126	SMAD3	Arhgef7	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	PIX|Pak3bp|betaPix-b|betaPix-c|mKIAA0142|p85Cool1|p85SPR|Cool	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	EG52432	SMAD3	Ppp2r2d	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	1300017E19Rik|D7Ertd753e|MDS026	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	EG66894	SMAD3	Wwp2	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	1300010O06Rik|AIP2|AA690238|AW554328	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	EG75141	SMAD3	Rasd2	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	4930526B11Rik|Rhes|TEM-2|TEM2|AU045414	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	EG72433	SMAD3	Rab38	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	2310011F14Rik|MGC107581|cht|AU043391	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	RP23-261L3.4	SMAD3	Fbxo3	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	1200002G09Rik|1700026K02Rik|Fba|AI046358	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	RP23-319B15.3	SMAD3	Sqstm1	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	A170|OSF-6|Osi|STAP|p62	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	RP23-467E19.1	SMAD3	Map2k3	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	MEK3|MKK3|Prkmk3|mMKK3b|AW212142	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	EG22390	SMAD3	Wee1	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	N/A	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	EG73341	SMAD3	Arhgef6	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	1600028C08Rik|1700038J06Rik|4930592P22Rik	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	RP23-47N2.1	SMAD3	Rgs3	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	4930506N09Rik|C2PA-RGS3|C2pa|PDZ-RGS3|RGS3S	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	EG66854	SMAD3	Trim35	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	0710005M05Rik|A430106H13Rik|HLS5|Mair|NC8|mKIAA1098|AW046487	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	EG53609	SMAD3	Sfrs16	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	Clasp|Swap2|MGC118002	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	EG17126	SMAD3	Smad2	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	Madh2|Madr2	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	EG17127	SMAD3	Smad3	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	Madh3|AU022421	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4088	EG14836	SMAD3	Gsc	DKFZP586N0721|DKFZp686J10186|HSPC193|HsT17436|JV15-2|MADH3|MGC60396|Smad 3	N/A	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4089	EG56212	SMAD4	Rhog	DPC4|JIP|MADH4	Arhg|Sid10750	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4089	EG75141	SMAD4	Rasd2	DPC4|JIP|MADH4	4930526B11Rik|Rhes|TEM-2|TEM2|AU045414	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
EG4089	EG68328	SMAD4	Rab13	DPC4|JIP|MADH4	0610007N03Rik|B230212B15Rik	Affinity Capture-Luminescence	Barrios-Rodiles M (2005)	15761153	9606	10090
